source,title,breed,gender,age,price_mad,location,url,description,full_text,breed_clean,gender_clean,age_clean,height_cm
ehorses.com,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red",Hanoverian,Gelding,4 years,588500,"Coin, ES",https://www.ehorses.com/hanoverian-gelding-4years-16-hh-chestnut-red-dressagehorses-working-equitation-horses-coin/4735214.html,,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red ",Hanoverian,Gelding,4.0,
ehorses.com,"Oldenburg, Gelding, 7 years, Chestnut-Red",Oldenburg,Gelding,7 years,187250,"WilnsdorfWilnsdorf, DE",https://www.ehorses.com/oldenburg-gelding-7years-chestnut-red-dressagehorses-wilnsdorfwilnsdorf/4532452.html,,"Oldenburg, Gelding, 7 years, Chestnut-Red ",Oldenburg,Gelding,7.0,
ehorses.com,"Oldenburg-International (OS), Mare, 12 years, 15.2 hh, Brown",Oldenburg-International (OS),Mare,12 years,208650,"Werlte, DE",https://www.ehorses.com/oldenburg-international-os-mare-12years-15-2-hh-brown-showjumpers-breedinghorses-werlte/4620429.html,,"Oldenburg-International (OS), Mare, 12 years, 15.2 hh, Brown ",Oldenburg,Mare,12.0,
ehorses.com,"KWPN, Mare, 6 years, 16.2 hh, Brown",KWPN,Mare,6 years,588500,"Joure, NL",https://www.ehorses.com/kwpn-mare-6years-16-2-hh-brown-dressagehorses-joure/4748378.html,,"KWPN, Mare, 6 years, 16.2 hh, Brown ",KWPN,Mare,6.0,
ehorses.com,"German Riding Pony, Gelding, 5 years, 14.1 hh, Brown",German Riding Pony,Gelding,5 years,187250,"Frelsdorf, DE",https://www.ehorses.com/german-riding-pony-gelding-5years-14-1-hh-brown-dressagehorses-showjumpers-showhunter-leisurehorses-frelsdorf/4748355.html,,"German Riding Pony, Gelding, 5 years, 14.1 hh, Brown ",Pony,Gelding,5.0,
ehorses.com,"Hanoverian Mix, Mare, 1 year, 16 hh, Brown",Hanoverian Mix,Mare,1 year,80250,"Générac, FR",https://www.ehorses.com/hanoverian-mare-1year-16-hh-brown-dressagehorses-breedinghorses-leisurehorses-generac/4748357.html,,"Hanoverian Mix, Mare, 1 year, 16 hh, Brown ",Hanoverian,Mare,,
ehorses.com,"Westphalian, Mare, 6 years, 16.1 hh, Black",Westphalian,Mare,6 years,251449,"Bad Wörishofen, DE",https://www.ehorses.com/westphalian-mare-6years-16-1-hh-black-dressagehorses-breedinghorses-leisurehorses-bad-woerishofen/4748347.html,,"Westphalian, Mare, 6 years, 16.1 hh, Black ",Westphalian,Mare,6.0,
ehorses.com,"Lusitano Mix, Mare, 1 year, 15.2 hh, Black",Lusitano Mix,Mare,1 year,80250,"Générac, FR",https://www.ehorses.com/lusitano-mare-1year-15-2-hh-black-dressagehorses-working-equitation-horses-showhorses-leisurehorses-generac/4748345.html,,"Lusitano Mix, Mare, 1 year, 15.2 hh, Black ",Lusitano,Mare,,
ehorses.com,"Westphalian, Gelding, 10 years, 17.1 hh, Smoky-Black",Westphalian,Gelding,10 years,588500,"Mainburg, DE",https://www.ehorses.com/westphalian-gelding-10years-17-1-hh-smoky-black-showjumpers-showhunter-dressagehorses-mainburg/4732307.html,,"Westphalian, Gelding, 10 years, 17.1 hh, Smoky-Black ",Westphalian,Gelding,10.0,
ehorses.com,"Holstein, Mare, 6 years, 16 hh, Brown",Holstein,Mare,6 years,321000,"Lohne (Oldenburg), DE",https://www.ehorses.com/holstein-mare-6years-16-hh-brown-showjumpers-breedinghorses-leisurehorses-dressagehorses-lohne-oldenburg/4577366.html,,"Holstein, Mare, 6 years, 16 hh, Brown ",Holsteiner,Mare,6.0,
ehorses.com,"Oldenburg-International (OS), Mare, 5 years, 16.1 hh, Bay-Dark",Oldenburg-International (OS),Mare,5 years,133750,"Lohne (Oldenburg), DE",https://www.ehorses.com/oldenburg-international-os-mare-5years-16-1-hh-bay-dark-showjumpers-breedinghorses-leisurehorses-dressagehorses-lohne-oldenburg/4680850.html,,"Oldenburg-International (OS), Mare, 5 years, 16.1 hh, Bay-Dark ",Oldenburg,Mare,5.0,
ehorses.com,"Oldenburg-International (OS), Mare, 6 years, 15.3 hh, Bay-Dark",Oldenburg-International (OS),Mare,6 years,321000,"Lohne (Oldenburg), DE",https://www.ehorses.com/oldenburg-international-os-mare-6years-15-3-hh-bay-dark-showjumpers-breedinghorses-showhunter-dressagehorses-lohne-oldenburg/4680863.html,,"Oldenburg-International (OS), Mare, 6 years, 15.3 hh, Bay-Dark ",Oldenburg,Mare,6.0,
ehorses.com,"Hanoverian, Mare, 7 years, 16.2 hh, Black",Hanoverian,Mare,7 years,80250,"Gifhorn, DE",https://www.ehorses.com/hanoverian-mare-7years-16-2-hh-black-dressagehorses-breedinghorses-leisurehorses-gifhorn/4612530.html,,"Hanoverian, Mare, 7 years, 16.2 hh, Black ",Hanoverian,Mare,7.0,
ehorses.com,"Oldenburg, Gelding, 6 years, 17 hh, Bay-Dark",Oldenburg,Gelding,6 years,588500,"Jüchen, DE",https://www.ehorses.com/oldenburg-gelding-6years-17-hh-bay-dark-dressagehorses-juechen/4745405.html,,"Oldenburg, Gelding, 6 years, 17 hh, Bay-Dark ",Oldenburg,Gelding,6.0,
ehorses.com,"KWPN, Stallion, 1 year, 12.2 hh, Smoky-Black",KWPN,Stallion,1 year,48150,"Issum, DE",https://www.ehorses.com/kwpn-stallion-1year-12-2-hh-smoky-black-dressagehorses-issum/4719437.html,,"KWPN, Stallion, 1 year, 12.2 hh, Smoky-Black ",KWPN,Stallion,,
ehorses.com,"German Riding Pony, Mare, 5 years, 14,1 hh, Chestnut-Red",German Riding Pony,Mare,5 years,50825,"Extertal, DE",https://www.ehorses.com/german-riding-pony-mare-5years-141-hh-chestnut-red-dressagehorses-breedinghorses-showjumpers-leisurehorses-extertal/4734583.html,,"German Riding Pony, Mare, 5 years, 14,1 hh, Chestnut-Red ",Pony,Mare,5.0,
ehorses.com,"Lusitano, Stallion, 6 years, 15,3 hh, Grey",Lusitano,Stallion,6 years,321000,"Navas Del Madroño, ES",https://www.ehorses.com/lusitano-stallion-6years-153-hh-grey-dressagehorses-navas-del-madrono/4668017.html,,"Lusitano, Stallion, 6 years, 15,3 hh, Grey ",Lusitano,Stallion,6.0,
ehorses.com,"Oldenburg, Gelding, 3 years, 16,1 hh, Brown",Oldenburg,Gelding,3 years,53500,"Damme, DE",https://www.ehorses.com/oldenburg-gelding-3years-161-hh-brown-dressagehorses-damme/4520158.html,,"Oldenburg, Gelding, 3 years, 16,1 hh, Brown ",Oldenburg,Gelding,3.0,
ehorses.com,"Thoroughbred, Mare, 17 years, 17 hh, Bay",Thoroughbred,Mare,17 years,65650,"Fort Collins, CO, US",https://www.ehorses.com/thoroughbred-mare-17years-17-hh-bay-trailhorses-english-pleasure-showjumpers-dressagehorses-fort-collins-co/4463752.html,,"Thoroughbred, Mare, 17 years, 17 hh, Bay ",Thoroughbred,Mare,17.0,
ehorses.com,"Anglo European Studbook, Stallion, 5 years, 16,1 hh, Chestnut",Anglo European Studbook,Stallion,5 years,80250,"Békéscsaba, HU",https://www.ehorses.com/anglo-european-studbook-stallion-5years-161-hh-chestnut-showjumpers-showhunter-bekescsaba/4416869.html,,"Anglo European Studbook, Stallion, 5 years, 16,1 hh, Chestnut ",Anglo-Arabian,Stallion,5.0,
ehorses.com,"Shetland Ponies, Stallion, 1 year, 8,1 hh, Chestnut-Red",Shetland Ponies,Stallion,1 year,8560,"Issum, DE",https://www.ehorses.com/shetland-ponies-stallion-1year-81-hh-chestnut-red-cowhorses-issum/4719446.html,,"Shetland Ponies, Stallion, 1 year, 8,1 hh, Chestnut-Red ",Shetland,Stallion,,
ehorses.com,"Other Thoroughbred Breeds, Mare, 7 years, 15,2 hh, Grey-Fleabitten",Other Thoroughbred Breeds,Mare,7 years,49220,"Issum, DE",https://www.ehorses.com/other-thoroughbred-breeds-mare-7years-152-hh-grey-fleabitten-endurancehorses-issum/4720046.html,,"Other Thoroughbred Breeds, Mare, 7 years, 15,2 hh, Grey-Fleabitten ",Thoroughbred,Mare,7.0,
ehorses.com,"Hanoverian, Gelding, 3 years, 16,2 hh, Brown",Hanoverian,Gelding,3 years,112349,"Isernhagen, DE",https://www.ehorses.com/hanoverian-gelding-3years-162-hh-brown-dressagehorses-isernhagen/4707200.html,,"Hanoverian, Gelding, 3 years, 16,2 hh, Brown ",Hanoverian,Gelding,3.0,
ehorses.com,"Hanoverian, Mare, 6 years, 16,1 hh, Bay-Dark",Hanoverian,Mare,6 years,267500,"Isernhagen, DE",https://www.ehorses.com/hanoverian-mare-6years-161-hh-bay-dark-dressagehorses-breedinghorses-leisurehorses-isernhagen/4707121.html,,"Hanoverian, Mare, 6 years, 16,1 hh, Bay-Dark ",Hanoverian,Mare,6.0,
ehorses.com,"Anglo European Studbook, Mare, 7 years, 15,3 hh, Brown",Anglo European Studbook,Mare,7 years,627000,"Gossau SG, CH",https://www.ehorses.com/anglo-european-studbook-mare-7years-153-hh-brown-showjumpers-gossau-sg/4748183.html,,"Anglo European Studbook, Mare, 7 years, 15,3 hh, Brown ",Anglo-Arabian,Mare,7.0,
ehorses.com,"Lusitano, Stallion, 8 years, 15,2 hh, Grey",Lusitano,Stallion,8 years,535000,"Sanlucar De Barrameda, ES",https://www.ehorses.com/lusitano-stallion-8years-152-hh-grey-dressagehorses-working-equitation-horses-baroquehorses-breedinghorses-sanlucar-de-barrameda/4748160.html,,"Lusitano, Stallion, 8 years, 15,2 hh, Grey ",Lusitano,Stallion,8.0,
ehorses.com,"Oldenburg, Mare, 4 years, Bay-Dark",Oldenburg,Mare,4 years,16049,"Fuldabrück, DE",https://www.ehorses.com/oldenburg-mare-4years-bay-dark-leisurehorses-fuldabrueck/4748071.html,,"Oldenburg, Mare, 4 years, Bay-Dark ",Oldenburg,Mare,4.0,
ehorses.com,"Lusitano Mix, Gelding, 12 years, 14,3 hh, Dun",Lusitano Mix,Gelding,12 years,77040,"Jerez de la Frontera, ES",https://www.ehorses.com/lusitano-gelding-12years-143-hh-dun-leisurehorses-working-equitation-horses-carriagehorses-jerez-de-la-frontera/4748026.html,,"Lusitano Mix, Gelding, 12 years, 14,3 hh, Dun ",Lusitano,Gelding,12.0,
ehorses.com,"German Riding Pony, Gelding, 3 years, 14,3 hh, Dun",German Riding Pony,Gelding,3 years,64199,"Marsberg, DE",https://www.ehorses.com/german-riding-pony-gelding-3years-143-hh-dun-dressagehorses-marsberg/4738788.html,,"German Riding Pony, Gelding, 3 years, 14,3 hh, Dun ",Pony,Gelding,3.0,
ehorses.com,"Lusitano, Mare, 5 years, 15,2 hh, Grey",Lusitano,Mare,5 years,214000,"Blankenberge, BE",https://www.ehorses.com/lusitano-mare-5years-152-hh-grey-dressagehorses-equitation-portugesa-working-equitation-horses-blankenberge/4722607.html,,"Lusitano, Mare, 5 years, 15,2 hh, Grey ",Lusitano,Mare,5.0,
ehorses.com,"German Riding Pony, Gelding, 4 years, 14,2 hh, Palomino",German Riding Pony,Gelding,4 years,234329,"Kempen, DE",https://www.ehorses.com/german-riding-pony-gelding-4years-142-hh-palomino-dressagehorses-showjumpers-leisurehorses-kempen/4710517.html,,"German Riding Pony, Gelding, 4 years, 14,2 hh, Palomino ",Pony,Gelding,4.0,
ehorses.com,"PRE Mix, Mare, 3 years, 16,2 hh, Grey",PRE Mix,Mare,3 years,80250,"El Catllar, ES",https://www.ehorses.com/pre-mare-3years-162-hh-grey-dressagehorses-showjumpers-el-catllar/4053347.html,,"PRE Mix, Mare, 3 years, 16,2 hh, Grey ",Andalusian,Mare,3.0,
ehorses.com,"PRE Mix, Stallion, 15 years, 15,2 hh, White",PRE Mix,Stallion,15 years,321000,"Bas Rhin, FR",https://www.ehorses.com/pre-stallion-15years-152-hh-white-dressagehorses-bas-rhin/4739586.html,,"PRE Mix, Stallion, 15 years, 15,2 hh, White ",Andalusian,Stallion,15.0,
ehorses.com,"KWPN, Gelding, 14 years, 16,2 hh, Bay",KWPN,Gelding,14 years,909499,"Mol, BE",https://www.ehorses.com/kwpn-gelding-14years-162-hh-bay-dressagehorses-mol/4642387.html,,"KWPN, Gelding, 14 years, 16,2 hh, Bay ",KWPN,Gelding,14.0,
ehorses.com,"Westphalian, Mare, 1 year, 16 hh, Bay-Dark",Westphalian,Mare,1 year,80250,"Siegen, DE",https://www.ehorses.com/westphalian-mare-1year-16-hh-bay-dark-dressagehorses-breedinghorses-leisurehorses-siegen/4506785.html,,"Westphalian, Mare, 1 year, 16 hh, Bay-Dark ",Westphalian,Mare,,
ehorses.com,"Oldenburg, Gelding, 6 years, 17,1 hh, Bay-Dark",Oldenburg,Gelding,6 years,321000,"Siegen, DE",https://www.ehorses.com/oldenburg-gelding-6years-171-hh-bay-dark-dressagehorses-working-equitation-horses-leisurehorses-siegen/4687462.html,,"Oldenburg, Gelding, 6 years, 17,1 hh, Bay-Dark ",Oldenburg,Gelding,6.0,
ehorses.com,"Connemara, Gelding, 5 years, 14,3 hh, Grey",Connemara,Gelding,5 years,108800,"Mountrath, IE",https://www.ehorses.com/connemara-gelding-5years-143-hh-grey-eventinghorses-showjumpers-leisurehorses-dressagehorses-mountrath/4681744.html,,"Connemara, Gelding, 5 years, 14,3 hh, Grey ",Connemara,Gelding,5.0,
ehorses.com,"PRE, Stallion, 9 years, 15,2 hh",PRE,Stallion,9 years,909499,"Vinkeveen, NL",https://www.ehorses.com/pre-stallion-9years-152-hh-dressagehorses-vinkeveen/4361834.html,,"PRE, Stallion, 9 years, 15,2 hh ",Andalusian,Stallion,9.0,
ehorses.com,"PRE Mix, Gelding, 6 years, 17 hh",PRE Mix,Gelding,6 years,909499,"Vinkeveen, NL",https://www.ehorses.com/pre-gelding-6years-17-hh-dressagehorses-vinkeveen/4482824.html,,"PRE Mix, Gelding, 6 years, 17 hh ",Andalusian,Gelding,6.0,
ehorses.com,"PRE Mix, Stallion, 7 years, 16,2 hh",PRE Mix,Stallion,7 years,588500,"Vinkeveen, NL",https://www.ehorses.com/pre-stallion-7years-162-hh-dressagehorses-vinkeveen/4482841.html,,"PRE Mix, Stallion, 7 years, 16,2 hh ",Andalusian,Stallion,7.0,
ehorses.com,"PRE, Stallion, 4 years, 14,2 hh, Buckskin",PRE,Stallion,4 years,80250,"Vejer de la Frontera, DE",https://www.ehorses.com/pre-stallion-4years-142-hh-buckskin-leisurehorses-baroquehorses-dressagehorses-vejer-de-la-frontera/4730490.html,,"PRE, Stallion, 4 years, 14,2 hh, Buckskin ",Andalusian,Stallion,4.0,
ehorses.com,"Lusitano, Gelding, 6 years, 15,2 hh, Bay-Dark",Lusitano,Gelding,6 years,80250,"Vejer de la Frontera, ES",https://www.ehorses.com/lusitano-gelding-6years-152-hh-bay-dark-working-equitation-horses-leisurehorses-vejer-de-la-frontera/4730464.html,,"Lusitano, Gelding, 6 years, 15,2 hh, Bay-Dark ",Lusitano,Gelding,6.0,
ehorses.com,"KWPN, Mare, 15 years, 16,2 hh, Brown",KWPN,Mare,15 years,85600,"Manche, FR",https://www.ehorses.com/kwpn-mare-15years-162-hh-brown-dressagehorses-breedinghorses-manche/4748032.html,,"KWPN, Mare, 15 years, 16,2 hh, Brown ",KWPN,Mare,15.0,
ehorses.com,"Anglo European Studbook, Gelding, 5 years, 15,3 hh, Grey",Anglo European Studbook,Gelding,5 years,588500,"Piła, PL",https://www.ehorses.com/anglo-european-studbook-gelding-5years-153-hh-grey-showjumpers-endurancehorses-showhunter-leisurehorses-pia/4725624.html,,"Anglo European Studbook, Gelding, 5 years, 15,3 hh, Grey ",Anglo-Arabian,Gelding,5.0,
ehorses.com,"Hanoverian, Mare, 6 years, 16 hh, Chestnut-Red",Hanoverian,Mare,6 years,588500,"Münster, DE",https://www.ehorses.com/hanoverian-mare-6years-16-hh-chestnut-red-dressagehorses-breedinghorses-leisurehorses-muenster/4700638.html,,"Hanoverian, Mare, 6 years, 16 hh, Chestnut-Red ",Hanoverian,Mare,6.0,
ehorses.com,"Oldenburg, Gelding, 5 years, 16,1 hh, Black",Oldenburg,Gelding,5 years,321000,"Münster, DE",https://www.ehorses.com/oldenburg-gelding-5years-161-hh-black-dressagehorses-leisurehorses-muenster/4700657.html,,"Oldenburg, Gelding, 5 years, 16,1 hh, Black ",Oldenburg,Gelding,5.0,
ehorses.com,"Holstein, Gelding, 9 years, 16,3 hh, Brown",Holstein,Gelding,9 years,588500,"Gadow, DE",https://www.ehorses.com/holstein-gelding-9years-163-hh-brown-showjumpers-dressagehorses-gadow/4748001.html,,"Holstein, Gelding, 9 years, 16,3 hh, Brown ",Holsteiner,Gelding,9.0,
ehorses.com,"Oldenburg, Gelding, 9 years, 17 hh, Black",Oldenburg,Gelding,9 years,428000,"Ahrensburg, DE",https://www.ehorses.com/oldenburg-gelding-9years-17-hh-black-dressagehorses-leisurehorses-ahrensburg/4711528.html,,"Oldenburg, Gelding, 9 years, 17 hh, Black ",Oldenburg,Gelding,9.0,
ehorses.com,"Andalusian, Stallion, 7 years, 15,3 hh, Bay-Dark",Andalusian,Stallion,7 years,518949,"Ermelo, NL",https://www.ehorses.com/andalusian-stallion-7years-153-hh-bay-dark-dressagehorses-working-equitation-horses-baroquehorses-leisurehorses-ermelo/4737525.html,,"Andalusian, Stallion, 7 years, 15,3 hh, Bay-Dark ",Andalusian,Stallion,7.0,
ehorses.com,"Lusitano, Stallion, 9 years, 16 hh, Cremello",Lusitano,Stallion,9 years,476149,"Ermelo, NL",https://www.ehorses.com/lusitano-stallion-9years-16-hh-cremello-dressagehorses-working-equitation-horses-baroquehorses-leisurehorses-ermelo/4731727.html,,"Lusitano, Stallion, 9 years, 16 hh, Cremello ",Lusitano,Stallion,9.0,
ehorses.com,"Andalusian, Stallion, 10 years, 16,1 hh, Grey-Dapple",Andalusian,Stallion,10 years,476149,"Ermelo, NL",https://www.ehorses.com/andalusian-stallion-10years-161-hh-grey-dapple-dressagehorses-working-equitation-horses-baroquehorses-leisurehorses-ermelo/4730033.html,,"Andalusian, Stallion, 10 years, 16,1 hh, Grey-Dapple ",Andalusian,Stallion,10.0,
ehorses.com,"Hanoverian, Mare, 4 years, 16,1 hh, Brown",Hanoverian,Mare,4 years,251449,"Scheeßel, DE",https://www.ehorses.com/hanoverian-mare-4years-161-hh-brown-dressagehorses-scheessel/4747982.html,,"Hanoverian, Mare, 4 years, 16,1 hh, Brown ",Hanoverian,Mare,4.0,
ehorses.com,"KWPN, Gelding, 6 years, 16 hh, Brown",KWPN,Gelding,6 years,428000,"Gieten, NL",https://www.ehorses.com/kwpn-gelding-6years-16-hh-brown-dressagehorses-gieten/4207870.html,,"KWPN, Gelding, 6 years, 16 hh, Brown ",KWPN,Gelding,6.0,
ehorses.com,"Hispano Arabian, Stallion, 14 years, 15,2 hh, Palomino",Hispano Arabian,Stallion,14 years,133750,"Hamburg, DE",https://www.ehorses.com/hispano-arabian-stallion-14years-152-hh-palomino-leisurehorses-working-equitation-horses-breedinghorses-dressagehorses-hamburg/4670848.html,,"Hispano Arabian, Stallion, 14 years, 15,2 hh, Palomino ",Arabian,Stallion,14.0,
ehorses.com,"Hanoverian, Mare, 5 years, 16,1 hh, Brown",Hanoverian,Mare,5 years,197950,"Stoetze, DE",https://www.ehorses.com/hanoverian-mare-5years-161-hh-brown-dressagehorses-stoetze/4683169.html,,"Hanoverian, Mare, 5 years, 16,1 hh, Brown ",Hanoverian,Mare,5.0,
ehorses.com,"PRE Mix, Stallion, 6 years, 16 hh, Brown",PRE Mix,Stallion,6 years,187250,"Calañas, ES",https://www.ehorses.com/pre-stallion-6years-16-hh-brown-dressagehorses-doma-vaquera-working-equitation-horses-leisurehorses-calanas/4747956.html,,"PRE Mix, Stallion, 6 years, 16 hh, Brown ",Andalusian,Stallion,6.0,
ehorses.com,"Westphalian, Gelding, 10 years, 17 hh, Brown",Westphalian,Gelding,10 years,85600,"Créteil, FR",https://www.ehorses.com/westphalian-gelding-10years-17-hh-brown-showjumpers-creteil/4747919.html,,"Westphalian, Gelding, 10 years, 17 hh, Brown ",Westphalian,Gelding,10.0,
ehorses.com,"Oldenburg, Mare, 15 years, 16,1 hh, Brown",Oldenburg,Mare,15 years,90950,"Sankt Peter am Kammersberg, AT",https://www.ehorses.com/oldenburg-mare-15years-161-hh-brown-dressagehorses-breedinghorses-leisurehorses-sankt-peter-am-kammersberg/4747955.html,,"Oldenburg, Mare, 15 years, 16,1 hh, Brown ",Oldenburg,Mare,15.0,
ehorses.com,"Oldenburg, Mare, 6 years, 16,1 hh, Grey-Dapple",Oldenburg,Mare,6 years,267500,"Griesheim, DE",https://www.ehorses.com/oldenburg-mare-6years-161-hh-grey-dapple-eventinghorses-showjumpers-leisurehorses-dressagehorses-griesheim/4747954.html,,"Oldenburg, Mare, 6 years, 16,1 hh, Grey-Dapple ",Oldenburg,Mare,6.0,
ehorses.com,"PRE Mix, Stallion, 5 years, 15,2 hh, Grey-Dapple",PRE Mix,Stallion,5 years,133750,"Sevilla, ES",https://www.ehorses.com/pre-stallion-5years-152-hh-grey-dapple-baroquehorses-doma-vaquera-leisurehorses-dressagehorses-sevilla/4695122.html,,"PRE Mix, Stallion, 5 years, 15,2 hh, Grey-Dapple ",Andalusian,Stallion,5.0,
ehorses.com,"Anglo-Arab, Mare, 6 years, 15,2 hh, Pinto",Anglo-Arab,Mare,6 years,133750,"Sevilla, ES",https://www.ehorses.com/anglo-arab-mare-6years-152-hh-pinto-leisurehorses-sevilla/4720242.html,,"Anglo-Arab, Mare, 6 years, 15,2 hh, Pinto ",Anglo-Arabian,Mare,6.0,
ehorses.com,"Hanoverian, Gelding, 5 years, 16,2 hh, Grey-Dapple",Hanoverian,Gelding,5 years,128399,"Verden (Aller), DE",https://www.ehorses.com/hanoverian-gelding-5years-162-hh-grey-dapple-showjumpers-verden-aller/4747704.html,,"Hanoverian, Gelding, 5 years, 16,2 hh, Grey-Dapple ",Hanoverian,Gelding,5.0,
ehorses.com,"Oldenburg-International (OS), Mare, 10 years, Bay",Oldenburg-International (OS),Mare,10 years,631300,"Budapest, HU",https://www.ehorses.com/oldenburg-international-os-mare-10years-bay-showjumpers-budapest/4747660.html,,"Oldenburg-International (OS), Mare, 10 years, Bay ",Oldenburg,Mare,10.0,
ehorses.com,"Oldenburg-International (OS), Mare, 10 years, Bay",Oldenburg-International (OS),Mare,10 years,631300,"Budapest, HU",https://www.ehorses.com/oldenburg-international-os-mare-10years-bay-showjumpers-budapest/4747687.html,,"Oldenburg-International (OS), Mare, 10 years, Bay ",Oldenburg,Mare,10.0,
ehorses.com,"Hanoverian, Stallion, 1 year, 16,1 hh, Brown",Hanoverian,Stallion,1 year,48150,"Winsen (Luhe), DE",https://www.ehorses.com/hanoverian-stallion-1year-161-hh-brown-dressagehorses-eventinghorses-winsen-luhe/4547530.html,,"Hanoverian, Stallion, 1 year, 16,1 hh, Brown ",Hanoverian,Stallion,,
ehorses.com,"PRE, Stallion, 9 years, 15,2 hh, Grey-Dapple",PRE,Stallion,9 years,321000,"Wien, AT",https://www.ehorses.com/pre-stallion-9years-152-hh-grey-dapple-dressagehorses-showhorses-baroquehorses-leisurehorses-wien/3415681.html,,"PRE, Stallion, 9 years, 15,2 hh, Grey-Dapple ",Andalusian,Stallion,9.0,
ehorses.com,"Friesian horses, Gelding, 7 years, 15,3 hh, Black",Friesian horses,Gelding,7 years,227250,"Mount Vernon, US",https://www.ehorses.com/friesian-horses-gelding-7years-153-hh-black-ranch-riding-horses-trailhorses-mount-vernon/4251554.html,,"Friesian horses, Gelding, 7 years, 15,3 hh, Black ",Friesian,Gelding,7.0,
ehorses.com,"Holstein, Mare, 3 years, 16 hh, Bay-Dark",Holstein,Mare,3 years,85600,"Goch, DE",https://www.ehorses.com/holstein-mare-3years-16-hh-bay-dark-showjumpers-breedinghorses-eventinghorses-leisurehorses-goch/4701725.html,,"Holstein, Mare, 3 years, 16 hh, Bay-Dark ",Holsteiner,Mare,3.0,
ehorses.com,"Oldenburg, Mare, 19 years, 16,3 hh, Chestnut-Red",Oldenburg,Mare,19 years,5350,"Gleiming, AT",https://www.ehorses.com/oldenburg-mare-19years-163-hh-chestnut-red-breedinghorses-gleiming/4496871.html,,"Oldenburg, Mare, 19 years, 16,3 hh, Chestnut-Red ",Oldenburg,Mare,19.0,
ehorses.com,"PRE Mix, Stallion, 6 years, 16 hh, Bay-Dark",PRE Mix,Stallion,6 years,187250,"ALICANTE, ES",https://www.ehorses.com/pre-stallion-6years-16-hh-bay-dark-dressagehorses-leisurehorses-carriagehorses-alicante/4410631.html,,"PRE Mix, Stallion, 6 years, 16 hh, Bay-Dark ",Andalusian,Stallion,6.0,
